client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
b6bcd36b200c47aa8c907f5dcdb343d5288d9fa2ac3c6bc3a5154f15344b5318c9673475ff58c1d0c89e6fa7c34d720a0b57788ab7a570fbbfa4a9935e6ba568	common_voice_he_38118860.mp3	6be605429180ff15ffcd3752978151038ae35756fac8c8684e7b4449775d5cb8	במקרה, מבלי להרגיש, עבר המבט אל ידיי, הפצועות מעבודה.		0	2	eighties	male_masculine			he	
b6bcd36b200c47aa8c907f5dcdb343d5288d9fa2ac3c6bc3a5154f15344b5318c9673475ff58c1d0c89e6fa7c34d720a0b57788ab7a570fbbfa4a9935e6ba568	common_voice_he_38142077.mp3	78e6de5b544b7c3c617a448ab6e02d64ff55886ddb4ffeaa0ca0d4fffbf28c4d	כִּי הֲרֵי, לְפִי הַתָוכְנִית, בַּקָרוֹב לֹא יִהְיֶה לְךָ כְּבָר עַל מָה לְהַבִּיט		1	2	eighties	male_masculine			he	
b6bcd36b200c47aa8c907f5dcdb343d5288d9fa2ac3c6bc3a5154f15344b5318c9673475ff58c1d0c89e6fa7c34d720a0b57788ab7a570fbbfa4a9935e6ba568	common_voice_he_38142082.mp3	73746a28f052529abd445a954344d47a7fb5318e21ad9ad57143d55ef86869a8	המצב חסר־תקווה.		1	2	eighties	male_masculine			he	
b6bcd36b200c47aa8c907f5dcdb343d5288d9fa2ac3c6bc3a5154f15344b5318c9673475ff58c1d0c89e6fa7c34d720a0b57788ab7a570fbbfa4a9935e6ba568	common_voice_he_38146692.mp3	94251d9d8ae90a93bc9dadfe6cef8f6a98fc642fcf6828fd5d6c4403d28b7b23	אָמְנָם תְּנָאֵי הַכְּתִיבָה אֲיֻמִּים.		0	2	eighties	male_masculine			he	
1a56e6508d6a1a5ab035a2af395051d01a143b029aeb2439e9448479884f029f8b4d90ad0a246e703766fa88246524e838a59495ddaa19cc631ce5283eb1023e	common_voice_he_38195453.mp3	fe7eff38441f6069d447683ae0957999048f6200ec1bfd3e9216c39bd571e9de	לֹא רָצִיתִי לִהְיוֹת חַיֶּיבֶת לְךָ כְּסָפִים, גְּבֶרֶת שׁוּלָה.		0	2					he	
1a56e6508d6a1a5ab035a2af395051d01a143b029aeb2439e9448479884f029f8b4d90ad0a246e703766fa88246524e838a59495ddaa19cc631ce5283eb1023e	common_voice_he_38196113.mp3	fd0dd8b36238149e44fb47d86b9c1b41f9cf71762d38d6633af705fce97d0dc6	הָיָה קְצָת מוּזָר לְהִתְרַגֵל שוּב לַחַיִים הַקוֹדְמִים.		0	2	fourties	female_feminine			he	
1a56e6508d6a1a5ab035a2af395051d01a143b029aeb2439e9448479884f029f8b4d90ad0a246e703766fa88246524e838a59495ddaa19cc631ce5283eb1023e	common_voice_he_38196127.mp3	fa2e8f65b023a3a05bf708695c4d0620bf43da9ae004c2e54c76c7929c3e8562	וְכָךְ בָּא יוֹסִי’לִי לַכִּתָּה חִוֵּר, צָנוּם וְשָׁקֵט		0	2	fourties	female_feminine			he	
26b99ee544aa438e2fb71b7f33233c255595e959ae0c906dc18c41f299bdb20c7071eb380a9c77e350508bed17c9a3fbccc9661be9bf6eaaa1ee551946d5872f	common_voice_he_38303147.mp3	0f3d96456d74c4f55391058aa59d86418bc5e11765fa2b14132ebfa193e0673c	חסרה הקלות בשפה וחוץ מזה חסר הזמן.		0	2			ישראלי		he	
26b99ee544aa438e2fb71b7f33233c255595e959ae0c906dc18c41f299bdb20c7071eb380a9c77e350508bed17c9a3fbccc9661be9bf6eaaa1ee551946d5872f	common_voice_he_38303149.mp3	9a37f80136fe82630f2696a6d5647d18ef112e5d49793082c63354875eba4842	הִיא נְשָׁמָה בִּכְבֵדוּת.		0	2			ישראלי		he	
26b99ee544aa438e2fb71b7f33233c255595e959ae0c906dc18c41f299bdb20c7071eb380a9c77e350508bed17c9a3fbccc9661be9bf6eaaa1ee551946d5872f	common_voice_he_38303150.mp3	eae084c726079da8a4a9ca0834ae7be403a168f97d2e701bb03822a3a54bf0b5	וִיהִי חֵיקֵךְ מִקְלַט רֹאשִׁי		0	2			ישראלי		he	
26b99ee544aa438e2fb71b7f33233c255595e959ae0c906dc18c41f299bdb20c7071eb380a9c77e350508bed17c9a3fbccc9661be9bf6eaaa1ee551946d5872f	common_voice_he_38303151.mp3	523c392e13cb3a28ad93ed4351eab17b42f82cd91920f5609766d90fdfa35f48	אֲקַוֶּה שֶׁתַּצְלִיחַ לְהָבִין אֶת הַכְּתָב.		0	2			ישראלי		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569671.mp3	6429542af5d821e2659cda72594c415a68afbfc2389d98837663fa7beb9ba5df	הַיּוֹצְאִים לִשְׂדֵה, לְאַדְמַת הַטְּרָשִׁים הַדַּלָּה, אִיכָּרִים חֲרוּשֵׁי קוֹר וְחוֹם		2	4	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569689.mp3	b530115abf49cee4d53eb2e05b654ce64433c84573ab3699373adbf36e07a9df	אוּרִי הָיָה אוּרִי בּוּרִי מוּרִי		2	4	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569716.mp3	9087702ffb2296f0f6aca344b4afed925fb72856ad3ab37d15ad0aff59bf5047	לֹא נֵלֵךְ לַחֻרְשָׁה כִּי אִם נֵשֵׁב בְּצֵל הַגֹּרֶן אֲשֶׁר בַּשָּׂדֶה		0	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569730.mp3	4786e978a7ef908f29ac374020eb8be86eda6123fe7c1a42fa3c0b2a6d86a68f	אֵצֶל אִילָן בּוֹדֵד צָץ פֶּרַח		0	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569868.mp3	d90352cafdcb8d0a9a38b5bddd298abd5a82687e8e99fa59bc7a76686aeeee36	"כָּל הַלַּיְלָה יָשַׁבְנוּ בְּתוֹךְ הַיַּעַר," הוֹסִיף יוֹסִי’לִי לְסַפֵּר		2	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38610892.mp3	f0e1d4aab581011ea21519e0ab239cda367c0800d114640dfe9a39060791d099	לְהִסְתּוֹבֵב בָּעוֹלָם וּלְהַשִּׂיג אֶת שֶׁלִי		2	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38610894.mp3	00aa5029dd033006b265b7f82105be0d858a6d5f46d50e45853cfef55b10af4d	עשרים ותשעה באוקטובר אלף תשע מאות חמישים ושש היה יום קשה		0	2	twenties	male_masculine	Natibe		he	
ddd77bf06e84342c91c049b80f54f6317103c87a4c823df24dcb3512db53f8bd9f5cb699278777f92e85cff657d5127be9c497f1c6479b86f186043a180dd7dd	common_voice_he_38623345.mp3	09d0c319c37e2bc56680e766d75206c130d26168fd1b57119ae5bf20eb70d009	הַרְגָשָתְךָ דַי בְּרוּרָה לִי, אִם כִּי לֹא הִתְנַסֵיתִי בָּה אוֹ בְּדוֹמָה לָה.		0	2	teens	male_masculine			he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38635203.mp3	0b94b9eba429dbbfd1bf3c6eaa85b9a1eab12f49e37de9409b767ba12f3789ab	חֲתוּלוֹת מִתְדַּפְּקוֹת עַל הַדֶּלֶת		2	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38712570.mp3	c7392de9f80e6dfac218c05115808487173a1d10ddbd51b654a579b158349540	ובכן מה תשתה?		0	4	twenties	male_masculine	Natibe		he	
cc2cfa98b49ae8929521df3846ebb3fc1646b72eb36ceb1e96088fa3be91f150b967e3d50f90830265fd76a76690945196880a76dd3e6f8fd84ef12b570de503	common_voice_he_38744645.mp3	1118df1979f7b617242dd24580d00a05d16113f1769c695af67f04e85c0fadad	אָנוּ יוֹשְׁבִים זֶה שְׁנָתַיִם עַל גְּבוּל הַלְּבָנוֹן וּמְגַלִּים אוֹצָרוֹת.		2	2	fourties	male_masculine	hebrew accent		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38746111.mp3	02a13a582704d4ffc343675ce8ba7f9730fffd305794d6940774a881e3f2bbb2	כי אי-אפשר לגמור עם; אי-אפשר להכניע עם שלם בכוח הכדורים וברצח ובהרג		2	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38751706.mp3	09d0c319c37e2bc56680e766d75206c130d26168fd1b57119ae5bf20eb70d009	הַרְגָשָתְךָ דַי בְּרוּרָה לִי, אִם כִּי לֹא הִתְנַסֵיתִי בָּה אוֹ בְּדוֹמָה לָה.		2	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38756703.mp3	6977d7ceaf7f34684e5f0ec72c912dee75f1442bf22b24ab394766cfe9765e93	מתאספים שם אנשים הגונים מאוד, ולא מן הטפשים ביותר, חביבי		0	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38756737.mp3	c6ce50c7d1f4e80f4a11389059874877de75e59097d27ff89ad2a42f119234e6	וְלֹֽא־עָשׂ֣וּ חֶ֔סֶד עִם־בֵּ֥ית יְרֻבַּ֖עַל גִּדְע֑וֹן כְּכָל־הַטּוֹבָ֔ה אֲשֶׁ֥ר עָשָׂ֖ה עִם־יִשְׂרָאֵֽל׃ פ		0	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38800498.mp3	02d07a3d55e477a320fcbd0a24f56e56258771a2969c8852c07118c308fe4628	אב הפעוטה לא נחקר תחת אזהרה כי אם נגבתה ממנו עדות פתוחה		2	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38800509.mp3	f0f86a1d5932d2a0057d5d93517cb33d1549f8744e46fd0ebc353dcc85fc59d6	נְקַוֶּה שֶׁרַגְלֶיךָ תִּהְיֶינָה דַּי אֲרֻכּוֹת כְּדֵי לְעֶבְרוֹ.		0	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38816549.mp3	037c96ea6150a47c0b8ae0039bfd7d8998cbe6d66274c44660d37dce6bbb67c6	היהודי הפרטיקולרי הוא היהודי שקיבל תורה מסיני ומקיים מצוות		0	4	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38824074.mp3	0b4624a4f083d461857458c0c075d1899e0ada91ed6d41a9a80d65235bbbfddf	לְפִי הָרוֹשֵם שֶקִיבַּלְתִי הַמַצָב דַי עָגוּם.		2	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38824084.mp3	2dfee418782fbcfa0824a85f617eb4f6a33e9e2d62612ef49f9a317cfe657d35	יום רביעי הוא היום האהוב עליי בשבוע.		0	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38828318.mp3	06a6c059534409c3bfd4852941369f92811ebf44be288ad08019829f69866f0c	זו תחושה בודדה מאוד, להיות היחידה שאין לה תאומה.		2	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38830028.mp3	f73b839e4f7d28af294441805575e058f3a14437afd65df354191bf6bf67f9fe	שְׁחִי וַאֲגַל לָךְ סוֹד יִסּוּרָי		2	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38830033.mp3	a84c5db22329f926e9e0d731b0b13c97877cf94168811125f094a396b0def7e5	לָמָּה הַקְּנִיּוֹת שֶׁלְּךָ לֹא רְשׁוּמוֹת בְּסִפְרֵי הַחֶשְׁבּוֹנוֹת?		2	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38835538.mp3	fbaed4f4f6696fa40e89093e41864c317bc1b82ac81f3b28967ebecf59296c87	הָרוֹפְאָה נִכְנְסָה לָאָסָם		2	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38835546.mp3	4c76517d0334b53d751cd1d829c9ff587d4f1ee8e67d762632c4d97ba8f10e85	וְהִנֵה לְפֶתַע אַתָה שוּב חַפְּשִׂי לְנַפְשֵךְ לַעֲשׂוֹת אֶת כֹּל אֲשֶר תַחְפֹּץ.		2	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38835574.mp3	d02dddd014c9f111c74671d9ccc20a02c4cd40a4d236fafb95187eb296b97e28	ידוע בכל העולם. הזמר הראשון בכל תאטראות אמריקה!		2	4	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38835578.mp3	03300fe53677a296de7788f6e3b696f80970223181a559f1fc666d6716426be7	ולהשתמש בשירותים הטובים שהמצרים מוכנים לתת		0	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38835579.mp3	035caf6e810b22dc3953a11d5b1e0f1bb94f1b58a60e6376d17c4b345e1380e9	יום הזיכרון הוא יום של משפחת השכול כולה		0	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38835589.mp3	2214e54e31c7dd3fcc141690c95338a1295d607a0381eb3d1c0b950ed846fb31	וְאֵילוּ הִיא תיארה אוֹתוֹ שֶחוֹר מִשָחוֹר.		2	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38848963.mp3	2fdeb7e408c153cca9369eb5b809abad4615521601083b917c8bffbff3af596a	אַחַת אַתְּ וִיחִידָה, טַבַּעַת עֲנָקִית כּוֹבֶלֶת		0	4	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38848967.mp3	53e9fbdc705c1c76b641a49acdd6b30a8794965e28a1da65060a1f709d933f0a	תמורת הירידה מהפיליבסטר הסתיימה בעצם שביתת הנכים		2	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38848971.mp3	37fd8f542d785855fa1af3cb2589686203ebb7017a20e493339856101a2d6253	לְמָחֳרַת הַבֹּקֶר נִלְקַח יוֹסִי’לִי לְבֵית־הַחוֹלִים		2	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38848973.mp3	33ee5817f55d98ad16b1a2fca16359faa4c64da41e2a882b2d1d350ce3a64529	סַפֵּר וּכְתוֹב עַל הַנַעֲשֶׂה אֶצְלְךָ בַּכְּלָל וּבִפְרָט		2	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38848980.mp3	ff6cebe766d503f7a6d87e515f19a3a1116d2ff27addadfdf5cd02bd6c18cd65	וְעוֹד תְּנַאי אֲנִי מַתְנֶה		2	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38848983.mp3	50f5e8359c179f340412f5d09aa4486924b37c5bdcfef371770df660647a0915	אף פעם לא האדימו לי האוזניים כשאנשים דיברו עלי.		2	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38848996.mp3	9ddb903e5806e381be67113b2c734b048bc5483fa15cacb31cf32c87831aa740	לָאַחֲרוֹנָה גַּם בַּקִּיבּוּצִים הִתְגַּנְּבָה חֻולְשַׁת הַדַּעַת, וְיֵשׁ בּוּשָׁה לִצְעוֹד בְּטוּרִים הַשָּׂרִים		2	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38904486.mp3	f9a2e16ef72e349367ac76cc77c328c2386eb18b0fbdeef3f0e200ffa2b2f0f7	לפניי, במרחק לא גדול, מטפס “צבר” קטן על עץ זית.		2	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38904489.mp3	620b2745c83eb5791762c120f89cbf33d4097d03ba42f44231f9cb7918fe6085	כָּל בֹּקֶר שָׂמוּ אֶת פְּרוּסוֹתֵיהֶם לְתוֹךְ סַפְסָל אֶחָד וּבַהַפְסָקוֹת נָטְלוּ מִכָּל הַבָּא אֶל הַיָּד		0	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38904497.mp3	1d053f2113637ffa6e0efff3ca44cee8257f30b168d89ba713fa4f287f99dd06	חלק מהנושאים שפוצלו יבואו לפה בשבועות הקרובים		2	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38904508.mp3	5193faae6f8b9f629b7142bcfa85e97f099d665ca1be17fc799972961fe9f0d8	נִכְנַסְנוּ לַמּוֹרָד וּפָגַשְׁנוּ תֶּיכֶף עִיזִּים.		0	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38919083.mp3	51d70148194ae5bd6038ab921c00ddeb1aeea978b72b4eafaa17367011449131	אתה מדבר אליו כאל בן אדם, והוא עונה לך כחיה.		2	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38919084.mp3	01cc84439618195c46b050739206e174430d3ea6b5391c367e7bb8d98fcedf4e	נְצֹ֣ר בְּ֭נִי מִצְוַ֣ת אָבִ֑יךָ וְאַל־תִּ֝טֹּ֗שׁ תּוֹרַ֥ת אִמֶּֽךָ׃		2	2	twenties	male_masculine	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38994151.mp3	288193536f8325c3346ac9eee5c5f158b2ecadd522fc9be39efa54dd92e906db	ומשפחה שהכנסתה גבוהה תשלם מס על הקצבאות		0	4	twenties	male_masculine	Natibe		he	
